OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
10030450,3/8/2010,21:10,3/8/2010,22:15:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center Field - 750 Ferst Drive, NW",Campus Recreation Center Field,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030451,3/9/2010,2:49,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Hemphill Avenue, NW  Z1","Tenth Street, NW @ Hemphill Avenue, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10030452,3/3/2010,14:00,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAMRES,Z1,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue, NW, south building 3rd floor loung",Center Street Apartments   132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030453,3/9/2010,15:55,3/9/2010,16:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,College of Management 172 Z2 - 800 West Peachtree Street,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
10030454,3/9/2010,17:58,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments North - 120 North Avenue, NW,  Room 806",North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10030455,3/9/2010,20:56,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"Hanson Residence Hall   93   Z2 - 109 Bobby Dodd Way, NW",Hanson Residence Hall   93   Z2,109,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030456,3/10/2010,1:02,3/10/2010,1:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Williams Street, NW",NULL,NULL,NULL,"North Avenue, NW and Williams Street, NW",NULL,NULL,1
10030457,3/10/2010,1:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @ Northside Drive, NW  Z4","North Avenue, NW @ Northside Drive, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10030458,3/10/2010,2:32,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCLERY,Z1,"Tenth Street, NW @ Spring Street, NW","Tenth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030459,3/9/2010,17:00,3/10/2010,9:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,"Coliseum Annex Building - 165 Eighth Street, NW",Coliseum Annex Building,165,NULL,"Eighth Street, NW",NULL,NULL,1
10030460,3/10/2010,11:13,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building   85  Z3 - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building   85  Z3,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030461,3/8/2010,16:30,3/9/2010,7:18:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"Glenn Residence Hall   16   Z2 - 118 Bobby Dodd Way, NW",Glenn Residence Hall   16   Z2,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030462,3/10/2010,15:54,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Barnes and Noble Bookstore 172 Z2 - 48 Fifth Street, NW",Barnes and Noble Bookstore 172 Z2,48,NULL,"Fifth Street, NW",NULL,NULL,1
10030463,3/10/2010,16:42,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030464,3/10/2010,18:55,3/10/2010,20:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Edge Building - 150 Bobby Dodd Way, NW",Edge Building,150,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030465,3/11/2010,5:53,3/11/2010,6:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Hefner Residence Hall   107   Z4 - 510 Eighth Street, NW, Room 110",Hefner Residence Hall   107   Z4,510,NULL,"Eighth Street, NW",NULL,NULL,1
10030466,3/11/2010,7:40,3/11/2010,8:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Coon Building   45   Z2 - 654 Cherry Street, NW",Coon Building   45   Z2,654,NULL,"Cherry Street, NW",NULL,NULL,1
10030467,3/11/2010,12:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Manufacturing Rel. Disc. Complex (MRDC)   135  Z3 - 801 Ferst Drive, NW, room 3317",Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,NULL,"Ferst Drive, NW",NULL,NULL,1
10030468,3/10/2010,19:00,3/11/2010,14:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030469,3/11/2010,13:00,3/11/2010,17:30:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Weber Building  (SST 1)   84   Z2 - 281 Ferst Drive, NW",Weber Building  (SST 1)   84   Z2,281,NULL,"Ferst Drive, NW",NULL,NULL,1
10030470,3/11/2010,5:45,3/11/2010,19:05:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z2,"College of Management - 800 West Peachtree Street, room 203",College of Management,800,NULL,West Peachtree Street,NULL,NULL,1
10030471,3/11/2010,20:00,3/11/2010,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Ethel Street, NW",NULL,NULL,NULL,"Northside Drive, NW @ Ethel Street, NW",NULL,NULL,1
10030472,3/12/2010,23:36,3/12/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Holly Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Holly Street, NW",NULL,NULL,1
10030473,3/11/2010,23:12,3/12/2010,23:12:00,3564,Marijuana Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue, NW, Room 1305",North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10030474,3/12/2010,3:30,3/12/2010,4:00:00,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium - 155 North Avenue, NW",Bobby Dodd Stadium,155,NULL,"North Avenue, NW",NULL,NULL,1
10030475,3/12/2010,4:25,3/12/2010,4:42:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030476,3/12/2010,1:00,3/12/2010,7:39:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Sigma Chi Fraternity Parking lot - 770 Techwood Drive, NW",Sigma Chi Fraternity Parking lot,770,NULL,"Techwood Drive, NW",NULL,NULL,1
10030477,3/12/2010,0:00,3/12/2010,7:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,Sigma Chi Fraternity Parking Lot - 770 Techwood Drive,Sigma Chi Fraternity Parking Lot,770,NULL,Techwood Drive,NULL,NULL,1
10030478,3/12/2010,10:49,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030479,3/12/2010,12:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Ferst Drive, NW @ Regents Drive, NW",NULL,NULL,NULL,"Ferst Drive, NW @ Regents Drive, NW",NULL,NULL,1
10030481,3/12/2010,14:12,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fowler Street, NW @ Eighth Street, NW  Z1","Fowler Street, NW @ Eighth Street, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10030482,3/12/2010,14:15,3/12/2010,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030483,3/12/2010,19:48,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030484,3/12/2010,23:07,3/13/2010,0:24:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030485,3/13/2010,1:25,NULL,NULL,1313,Simple Assault/Battery,Inactive,NULL,PUB,Z2,"Fowler Street, NW b/w Bobby Dodd Way, NW & Fourth Street, NW","Fowler Street, NW b/w Bobby Dodd Way, NW & Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030486,3/13/2010,1:29,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Spring Street, NW","North Avenue, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030487,3/13/2010,4:15,3/13/2010,4:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way, NW",Towers Residence Hall   15   Z2,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030488,3/13/2010,5:09,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Curran Street Parking Deck   139   Z4 - 875 Curran Street, NW",Curran Street Parking Deck   139   Z4,875,NULL,"Curran Street, NW",NULL,NULL,1
10030489,3/13/2010,13:30,3/13/2010,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Skiles Classroom Building - 686 Cherry Street, NW",Skiles Classroom Building,686,NULL,"Cherry Street, NW",NULL,NULL,1
10030490,3/13/2010,23:36,3/13/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Fowler Street, NW @ Fourth Street, NW","Fowler Street, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030490,3/13/2010,23:36,3/13/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Fowler Street, NW @ Fourth Street, NW","Fowler Street, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030491,3/14/2010,6:13,3/14/2010,6:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"North Avenue, NW @ Williams Street, NW","North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030492,3/14/2010,21:22,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Luckie Street, NW @ Merritt Street, NW Z2","Luckie Street, NW @ Merritt Street, NW Z2",NULL,NULL,NULL,NULL,NULL,1
10030493,3/14/2010,22:59,3/14/2010,23:11:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Georgia Tech Hotel & Conference Center   171  Z2 - 800 Spring Street, NW",Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,"Spring Street, NW",NULL,NULL,1
10030494,3/15/2010,8:21,3/15/2010,9:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Brittain Dining Hall   12   Z2 - 649 Techwood Drive, NW",Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
10030495,3/14/2010,17:00,3/15/2010,7:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,"Eighth Street Apartments East   130   Z4 - 555 Eighth Street, NW",Eighth Street Apartments East   130   Z4,555,NULL,"Eighth Street, NW",NULL,NULL,1
10030496,3/15/2010,9:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Techwood Drive, NW @ Bobby Dodd Way, NW  Z2","Techwood Drive, NW @ Bobby Dodd Way, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10030497,3/12/2010,16:30,3/15/2010,8:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments North - 120 North Avenue, NW",North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10030498,3/15/2010,13:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10030499,3/13/2010,15:00,3/13/2010,16:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030500,3/1/2010,8:00,3/1/2010,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Centennial Research Building   790   Z1 - 400 Tenth Street, NW",Centennial Research Building   790   Z1,400,NULL,"Tenth Street, NW",NULL,NULL,1
10030501,3/15/2010,10:00,3/15/2010,17:30:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building   85  Z3 - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building   85  Z3,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030502,3/15/2010,19:39,3/15/2010,19:39:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Delta Upsilon Fraternity - 154 Fifth Street, NW",Delta Upsilon Fraternity,154,NULL,"Fifth Street, NW",NULL,NULL,1
10030503,3/15/2010,10:50,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,OFFCAM,"North Avenue, NW @ West Peachtree Street,  NW","North Avenue, NW @ West Peachtree Street,  NW",NULL,NULL,NULL,NULL,NULL,1
10030504,3/11/2010,16:30,3/12/2010,8:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments South Building - 120 North Avenue, NW",North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
10030505,3/9/2010,18:00,3/15/2010,18:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Boggs Chemistry Building   103   Z3 - 770 State Street, NW, Room B-162",Boggs Chemistry Building   103   Z3,770,NULL,"State Street, NW",NULL,NULL,1
10030506,3/16/2010,18:30,3/16/2010,18:50:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"College of Architecture East Building - 247 Fourth Street, NW",College of Architecture East Building,247,NULL,"Fourth Street, NW",NULL,NULL,1
10030507,3/16/2010,23:30,3/17/2010,1:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"West Peachtree Street, NW @ Fifth Street, NW","West Peachtree Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030508,3/17/2010,1:28,3/17/2010,1:42:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Weber Building, 281 Ferst Drive, NW - Ferst Drive, NW @ Cherry Street, NW","Weber Building, 281 Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10030509,3/17/2010,9:27,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Tech Parkway, NW @ Means Street, NW  Z4","Tech Parkway, NW @ Means Street, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10030510,3/16/2010,14:30,3/16/2010,15:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Eighth Street Apartments West - 555 Eighth Street, NW",Eighth Street Apartments West,555,NULL,"Eighth Street, NW",NULL,NULL,1
10030511,3/17/2010,12:51,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"College of Computing   50   Z3 - 801 Atlantic Drive, NW, Room 157",College of Computing   50   Z3,801,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030512,3/17/2010,5:00,3/17/2010,9:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Phi Delta Theta Fraternity   314   Z2 - 734 Fowler Street, NW",Phi Delta Theta Fraternity   314   Z2,734,NULL,"Fowler Street, NW",NULL,NULL,1
10030514,3/17/2010,8:00,3/17/2010,23:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Brittain Dining Hall   12   Z2 - 649 Techwood Drive, NW",Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
10030515,3/18/2010,2:54,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Centennial Olympic Park Drive, NW @ North Avenue, NW","Centennial Olympic Park Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030516,3/18/2010,2:55,3/18/2010,2:57:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library Price Gilbert - 704 Cherry Street, NW",Library Price Gilbert,704,NULL,"Cherry Street, NW",NULL,NULL,1
10030517,3/18/2010,9:00,3/18/2010,11:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Administration Building   35   Z2 - 225 North Avenue, NW",Administration Building   35   Z2,225,NULL,"North Avenue, NW",NULL,NULL,1
10030519,3/15/2010,16:00,3/16/2010,8:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030521,3/13/2010,15:00,3/18/2010,15:34:00,5309,Harassing Communication,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive, NW",Klaus Advanced Computing Building   153   Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
10030522,3/11/2010,12:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,NULL,"Carnegie Building - 225 North Avenue, NW",Carnegie Building,225,NULL,"North Avenue, NW",NULL,NULL,1
10030523,3/18/2010,18:54,3/18/2010,19:07:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Towers Residence Hall - 112 Bobby Dodd Way, NW",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030524,3/19/2010,0:56,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"West Peachtree Street, NW @ North Avenue, NW","West Peachtree Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030525,3/19/2010,3:12,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Williams Street, NW @ Bobby Dodd Way, NW","Williams Street, NW @ Bobby Dodd Way, NW",NULL,NULL,NULL,NULL,NULL,1
10030526,3/19/2010,3:30,3/19/2010,3:45:00,7399,Miscellaneous Offenses,Closed/Leads Exhausted,Prosecution Declined,ONCAM,Z3,"Instructional Center - 759 Ferst Drive, NW",Instructional Center,759,NULL,"Ferst Drive, NW",NULL,NULL,1
10030527,3/18/2010,17:00,3/19/2010,8:00:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAM,Z3,"Howey Physics Building   81   Z3 - 800 Atlantic Drive, NW",Howey Physics Building   81   Z3,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030529,3/19/2010,18:20,3/19/2010,18:35:00,7399,Miscellaneous Offenses,Closed/Cleared,Arrest On Primary Offense/Secondary Offense Without Prosecution,PUB,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030530,3/19/2010,19:15,3/19/2010,19:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Ferst Drive, NW @ Dalney Street, NW","Ferst Drive, NW @ Dalney Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030532,3/19/2010,22:15,3/19/2010,22:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10030533,3/19/2010,13:56,3/20/2010,0:32:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Northside Drive, NW","Tenth Street, NW @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10030534,3/20/2010,0:00,3/20/2010,0:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030535,3/20/2010,2:45,3/20/2010,5:15:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Williams Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Williams Street, NW",NULL,NULL,1
10030536,3/20/2010,17:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10030537,3/20/2010,21:14,3/20/2010,21:44:00,4899,Obstructing Police Offense Free Text,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Ferst Drive, NW @ Regents Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10030538,3/20/2010,21:00,3/21/2010,1:46:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"Hemphill Avenue, NW @ Ninth Street, NW","Hemphill Avenue, NW @ Ninth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030539,3/21/2010,1:19,3/21/2010,1:19:00,2399,Larceny Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Boggs Building Parking Lot   103   Z3 - 770 State Street, NW",Boggs Building Parking Lot   103   Z3,770,NULL,"State Street, NW",NULL,NULL,1
10030540,3/21/2010,6:00,3/21/2010,7:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,NULL,"Techwood Drive, NW/Tech Parkway, NW","Techwood Drive, NW/Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
10030541,3/21/2010,14:28,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030542,3/21/2010,16:40,NULL,NULL,1313,Simple Assault/Battery,Inactive,NULL,NULL,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW, second floor",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10030543,3/22/2010,2:38,3/22/2010,4:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Ferst Center for the Arts   124   Z3 - 349 Ferst Drive, NW",Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
10030544,3/22/2010,6:07,3/22/2010,6:07:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",NULL,NULL,1
10030546,3/22/2010,12:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ Biltmore Place, NW","Spring Street, NW @ Biltmore Place, NW",NULL,NULL,NULL,NULL,NULL,1
10030547,3/19/2010,18:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"GCATT   141   Z1 - 240 Fourteenth Street, NW",GCATT   141   Z1,240,NULL,"Fourteenth Street, NW",NULL,NULL,1
10030548,3/22/2010,17:49,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Techwood Drive, NW @ North Avenue, NW","Techwood Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030549,3/22/2010,19:40,3/22/2010,19:53:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Eighth Street Apartments West    130   Z4 - 555 Eighth Street, NW",Eighth Street Apartments West    130   Z4,555,NULL,"Eighth Street, NW",NULL,NULL,1
10030550,3/22/2010,22:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,NULL,"Tenth Street, NW @ Curran Street, NW  Z1","Tenth Street, NW @ Curran Street, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10030551,3/23/2010,4:43,3/23/2010,5:06:00,5707,Criminal Trespass,Further Investigation,NULL,ONCAMRES,Z4,"Fitten Residence Hall   119   Z4 - 855 McMillan Street, NW, room 308",Fitten Residence Hall   119   Z4,855,NULL,"McMillan Street, NW",NULL,NULL,1
10030552,3/23/2010,8:00,3/23/2010,8:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,"Ferst Drive, NW b/w Regents Drive, NW & Cherry Street, NW","Ferst Drive, NW b/w Regents Drive, NW & Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
