OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12020360,2/20/2012,2:29,2/20/2012,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ Spring Street, NW","Fifth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
12020361,2/20/2012,14:35,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,1
12020362,2/20/2012,15:40,2/20/2012,16:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Clough Undergraduate Learning Center (CULC) Z2 - 266 Fourth St., NW, Room 357",Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth St., NW",NULL,NULL,1
12020363,2/20/2012,16:35,2/20/2012,16:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Library   77   Z2 - 704 Cherry Street NW,Library   77   Z2,704,NULL,Cherry Street NW,NULL,NULL,1
12020364,2/20/2012,16:00:00,2/20/2012,17:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12020365,2/21/2012,0:48,2/21/2012,1:02:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Burge Parking Deck   9   Z2 - 200 North Avenue, NW, top level",Burge Parking Deck   9   Z2,200,NULL,"North Avenue, NW",NULL,NULL,1
12020366,2/21/2012,7:05,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,NULL,Ferst Drive at Cherry Street NW,NULL,NULL,NULL,NULL,NULL,NULL,1
12020369,2/21/2012,13:35,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Services Building - 353 Ferst Drive NW,Student Services Building,353,NULL,Ferst Drive NW,NULL,NULL,1
12020370,2/21/2012,7:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12020371,2/21/2012,13:30,2/21/2012,15:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Bobby Dobb Way @ Techwood Drive,Bobby Dobb Way @ Techwood Drive,NULL,NULL,NULL,NULL,NULL,1
12020372,2/21/2012,17:18,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,"Mason Civil Engineering Building - 790 Atlantic Drive NW, Parking Lot",Mason Civil Engineering Building,790,NULL,Atlantic Drive NW,NULL,NULL,1
12020373,2/21/2012,18:30,2/21/2012,19:00:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW, Fourth Floor",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12020374,2/22/2012,6:30,NULL,NULL,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,"Woodruff Lot - 870 Curran Street, NW",Woodruff Lot,870,NULL,"Curran Street, NW",NULL,NULL,1
12020375,2/22/2012,15:24,NULL,NULL,2399,Larceny Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12020376,2/22/2012,18:05,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street NW, Fourth Floor east",Library   77   Z2,704,NULL,Cherry Street NW,NULL,NULL,1
12020377,2/22/2012,21:09,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tech Parkway, NW near Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12020378,2/22/2012,22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Sixth Street Apartments - 501 Sixth Street,Sixth Street Apartments,501,NULL,Sixth Street,NULL,NULL,1
12020379,2/22/2012,22:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,NULL,"Ferst Drive , NW@ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12020380,2/23/2012,3:10,2/23/2012,4:37:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Chapin Building   25   Z2 - 681 Cherry Street NW,Chapin Building   25   Z2,681,NULL,Cherry Street NW,NULL,NULL,1
12020381,2/23/2012,13:42,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"Williams Stret, NW @ North Aveune, NW","Williams Stret, NW @ North Aveune, NW",NULL,NULL,NULL,NULL,NULL,1
12020382,2/23/2012,18:02,2/23/2012,18:15:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z2,"Georgia Tech Hotel & Conference Center   171  Z2 - 800 Spring Street, NW, Dining Hall",Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,"Spring Street, NW",NULL,NULL,1
12020383,2/23/2012,18:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive NW,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12020384,2/24/2012,0:46,2/24/2012,1:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Fifth Street @ Spring Street,NULL,NULL,NULL,Fifth Street @ Spring Street,NULL,NULL,1
12020385,2/24/2012,3:09,2/24/2012,4:15:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Fowler St NW @ 6th St,NULL,NULL,NULL,Fowler St NW @ 6th St,NULL,NULL,1
12020386,2/24/2012,3:11,2/24/2012,3:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,O'Keefe Building   33   Z1 - 151 Sixth Street NW,O'Keefe Building   33   Z1,151,NULL,Sixth Street NW,NULL,NULL,1
12020387,2/24/2012,8:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12020388,2/20/2012,NULL,2/24/2012,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020389,2/24/2012,11:03,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Coon Building - 654 Cherry Street, NW",Coon Building,654,NULL,"Cherry Street, NW",NULL,NULL,1
12020390,2/24/2012,13:09,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Skiles Classroom Building   2   Z2 - 686 Cherry Street, NW",Skiles Classroom Building   2   Z2,686,NULL,"Cherry Street, NW",NULL,NULL,1
12020391,2/24/2012,13:55,2/24/2012,15:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,Hemphill Avenue & Ninth Street - sidewalk,Hemphill Avenue & Ninth Street,NULL,NULL,NULL,NULL,NULL,1
12020392,2/24/2012,14:43,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street @ Williams Street,Tenth Street @ Williams Street,NULL,NULL,NULL,NULL,NULL,1
12020393,2/24/2012,2:38,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020394,2/24/2012,16:53,2/24/2012,17:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center - 750 Ferst Drive NW,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12020395,2/16/2012,23:59,2/17/2012,10:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAMRES,Z1,"Graduate Living Center   52  Z1 - 301 Tenth Street, NW",Graduate Living Center   52  Z1,301,NULL,"Tenth Street, NW",NULL,NULL,1
12020396,2/24/2012,17:35,2/24/2012,17:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"828 West Peachtree St, Parking & Transportation",NULL,828,NULL,West Peachtree St,-84.387304,33.776815,1
12020397,2/25/2012,1:40,2/25/2012,2:05:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z3,"Sigma Alpha Epsilon Fraternity   323  Z3 - 221 Fourth Street, NW, front lawn",Sigma Alpha Epsilon Fraternity   323  Z3,221,NULL,"Fourth Street, NW",NULL,NULL,1
12020398,2/25/2012,2:56,NULL,NULL,8399,NULL,Closed/Cleared,NULL,PUB,OFFCAM,Midtown Marta Station,Midtown Marta station,NULL,NULL,NULL,NULL,NULL,1
12020399,2/25/2012,14:21,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Techwood Drive, NW @ Tenth Street, NW","Techwood Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12020401,2/25/2012,16:00,2/25/2012,17:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,3235 evans mill road,NULL,3235,NULL,evans mill road,NULL,NULL,1
12020402,2/24/2012,15:00,2/25/2012,17:00:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z2,Rich Building - 258 Fourth St.,Rich Building,258,NULL,Fourth St.,NULL,NULL,1
12020403,2/26/2012,1:22,2/26/2012,2:03:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,"Eighth Street, NW at Hemphill Avenue, NW","Eighth Street, NW at Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12020404,2/26/2012,2:53,2/26/2012,2:53:00,1399,Assault/Battery Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Crecine Hall - 900 Hemphill Avenue, NW",Crecine Hall,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020405,2/26/2012,3:55,2/26/2012,5:10:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Chi Phi Fraternity   304  Z2 - 150 Fourth Street,Chi Phi Fraternity   304  Z2,150,NULL,Fourth Street,NULL,NULL,1
12020406,2/26/2012,10:55,2/26/2012,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z1,"1069 Westshire Place, NW",NULL,1069,NULL,"Westshire Place, NW",NULL,NULL,1
12020407,2/26/2012,14:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments North Building - 120 North Avenue, NW, Room 215",North Avenue Apartments North Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12020408,2/26/2012,17:54,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12020409,2/27/2012,2:31,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,UA Whitaker Building   165   Z1 - 313 Ferst Drive NW,UA Whitaker Building   165   Z1,313,NULL,Ferst Drive NW,NULL,NULL,1
12020410,2/27/2012,3:24,2/27/2012,3:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,Lambda Chi Alpha Fraternity   312   Z2 - 792 Techwood Drive NW,Lambda Chi Alpha Fraternity   312   Z2,792,NULL,Techwood Drive NW,NULL,NULL,1
12020411,2/24/2012,16:30,2/27/2012,8:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, South Building Near Room 409",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12020412,2/27/2012,8:27,2/27/2012,9:28:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, South Parking Lot",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12020413,2/24/2012,17:00,2/27/2012,7:00:00,2902,Damage to Property – Private,Inactive,NULL,ONCAMRES,Z1,Center Street Apartments   132  Z1 - 939 Hemphill Avenue NW,Center Street Apartments   132  Z1,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12020414,2/27/2012,5:00,2/27/2012,6:00:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z3,"Clough Undergraduate Learning Center (CULC) Z2 - 266 Fourth Street, NW, 5th floor Room 585",Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth Street, NW",NULL,NULL,1
12020415,2/26/2012,14:30,2/26/2012,15:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,5th Street between Waffle House and Moe's,NULL,NULL,NULL,NULL,NULL,NULL,1
12020416,2/27/2012,17:33,2/27/2012,18:01:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Landon Learning Center   791   Z1 - 1015 Tumlin Street NW, Landen Learning Center",Landon Learning Center   791   Z1,1015,NULL,Tumlin Street NW,NULL,NULL,1
12020417,2/27/2012,17:07,2/27/2012,18:00:00,2308,Larceny – From Building,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,Z3,"Clough Undergraduate Learning Center (CULC) Z2 - 266 4TH ST, Crossover to Library",Clough Undergraduate Learning Center (CULC) Z2,266,NULL,4TH ST,NULL,NULL,1
12020418,2/20/2012,10:56,2/27/2012,20:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,College of Management - 800 West Peachtree Street,College of Management,800,NULL,West Peachtree Street,NULL,NULL,1
12020419,2/27/2012,19:15,2/27/2012,21:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,NULL,Campus Recreation Center - 750 Ferst Drive NW,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12020420,2/28/2012,7:15,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"Graduate Living Center - 301 Tenth Street, NW",Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
12020421,2/28/2012,8:55,2/28/2012,9:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Georgia Tech Hotel - 800 Spring Street, NW",Georgia Tech Hotel,800,NULL,"Spring Street, NW",NULL,NULL,1
12020422,2/28/2012,9:59,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020424,2/28/2012,11:34,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,North Campus Parking Deck - 352 Peachtree Place,North Campus Parking Deck,352,NULL,Peachtree Place,NULL,NULL,1
12020425,2/28/2012,11:50,2/28/2012,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Ferst Drive, NW and Cherry Street, NW","Ferst Drive, NW and Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
12020426,2/28/2012,19:00,2/28/2012,19:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Manufacturing Rel. Disc. Complex (MRDC)   135  Z3 - 801 Ferst Drive NW, room 2104",Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,NULL,Ferst Drive NW,NULL,NULL,1
12020427,2/28/2012,20:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center - 750 Ferst Drive NW,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12020428,2/28/2012,23:00,2/28/2012,23:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"North Avenue Apartments - 120 North Ave NW, NAA Turnaround",North Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
12020429,2/28/2012,22:56,2/28/2012,23:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Nano Technology Z1 - 791 Atlantic Drive, NW",Nano Technology Z1,791,NULL,"Atlantic Drive, NW",NULL,NULL,1
12020430,2/28/2012,17:55,NULL,NULL,5309,Harassing Communication,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAMRES,Z1,"Center Street Apartments South Building room 106 - 939 Hemphill Avenue, NW",Center Street Apartments South Building room 106,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020431,2/29/2012,7:00,2/29/2012,16:10:00,2901,Damage to Property – Business,Inactive,NULL,ONCAM,Z2,"College of Management Loading Dock - 800 West Peachtree Street, NW",College of Management Loading Dock,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12020433,2/29/2012,13:17,2/29/2012,14:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center - 800 Spring Street NW,Georgia Tech Hotel & Conference Center,800,NULL,Spring Street NW,NULL,NULL,1
12030434,3/1/2012,1:36,NULL,NULL,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Howell Residence Hall   10   Z2 - 640 Williams Street, NW, Room 310",Howell Residence Hall   10   Z2,640,NULL,"Williams Street, NW",NULL,NULL,1
12030435,2/28/2012,21:00,3/1/2012,7:20:00,5707,Criminal Trespass,Closed/Cleared,NULL,PUB,Z4,"Ferst Drive, NW @ Sixth Street, NW","Ferst Drive, NW @ Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12030436,2/29/2012,15:30,3/1/2012,7:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,"Fitten Residence Hall - 855 McMillan Street, NW",Fitten Residence Hall,855,NULL,"McMillan Street, NW",NULL,NULL,1
12030437,3/1/2012,11:12,3/1/2012,11:25:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Skiles Classroom Building   2   Z2 - 686 Cherry Street, NW",Skiles Classroom Building   2   Z2,686,NULL,"Cherry Street, NW",NULL,NULL,1
12030439,3/1/2012,14:30,3/1/2012,14:50:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12030440,2/27/2012,12:00,3/1/2012,16:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Molecular Science Building - 901 NW Atlantic Drive,NW, Room 4146A",Molecular Science Building,901,NW,"Atlantic Drive,NW",NULL,NULL,1
12030441,2/29/2012,6:45,3/1/2012,19:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library - 704 Cherry Street, NW, 2nd floor",Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
12030442,3/1/2012,22:05,3/1/2012,22:13:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
12030443,3/2/2012,8:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Global Learning Center - 84 5th Street, NW",Global Learning Center,84,NULL,"5th Street, NW",NULL,NULL,1
12030444,3/2/2012,10:40,3/2/2012,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,UA Whitaker Building   165   Z1 - 313 Ferst Drive NW,UA Whitaker Building   165   Z1,313,NULL,Ferst Drive NW,NULL,NULL,1
12030445,3/2/2012,11:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Boggs Building - 770 State Street NW,Boggs Building,770,NULL,State Street NW,NULL,NULL,1
12030446,3/2/2012,11:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,0 McMillan Street @ Turner Place,NULL,0,NULL,McMillan Street @ Turner Place,NULL,NULL,1
12030447,3/2/2012,14:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12030448,3/2/2012,17:35,3/2/2012,17:45:00,8399,NULL,Closed/Cleared,Prosecution Declined,ONCAMRES,NULL,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue NW, South Room 101",Center Street Apartments   132  Z1,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12030449,3/2/2012,21:45,3/2/2012,22:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Eighth Street @ McMillan Street,Eighth Street @ McMillan Street,NULL,NULL,NULL,NULL,NULL,1
12030450,3/2/2012,22:36,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,"NARA - North Avenue, NW near Strong Street, NW",NARA,NULL,NULL,NULL,NULL,NULL,1
12030451,3/2/2012,23:36,3/2/2012,23:54:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Woodruff Residence Hall North - 890 Curran Street, Room 501B",Woodruff Residence Hall North,890,NULL,Curran Street,NULL,NULL,1
12030452,3/2/2012,23:00,3/3/2012,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Woodruff Parking Lot   116   Z4 - 870 Curran Street NW,Woodruff Parking Lot   116   Z4,870,NULL,Curran Street NW,NULL,NULL,1
12030453,3/3/2012,17:36,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Matheson Residence Hall - 715 Techwood Drive NW,Matheson Residence Hall,715,NULL,Techwood Drive NW,NULL,NULL,1
12030454,3/3/2012,21:24,3/3/2012,22:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,688 SPRING ST NW,NULL,688,NULL,SPRING ST NW,-84.388826,33.774281,1
12030455,3/3/2012,19:30,3/3/2012,21:50:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Britain Dining Hall - 749 TECHWOOD DR NW,Britain Dining Hall,749,NULL,TECHWOOD DR NW,NULL,NULL,1
12030456,3/3/2012,22:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Campus Recreation Center - 750 NW Ferst Drive,Campus Recreation Center,750,NW,Ferst Drive,NULL,NULL,1
12030457,3/4/2012,4:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,NULL,"Spring Stteet, NW @ Fourteenth Street, NW","Spring Stteet, NW @ Fourteenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12030458,3/4/2012,10:33,3/4/2012,10:52:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Old Civil Engineering Building - 221 Bobby Dodd Way, NW",Old Civil Engineering Building,221,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12030459,3/4/2012,15:30,3/4/2012,16:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Peters Parking Deck   8   Z2 - 749 Fowler Street NW,Peters Parking Deck   8   Z2,749,NULL,Fowler Street NW,NULL,NULL,1
12030460,3/4/2012,11:48,NULL,NULL,8399,NULL,Closed/Cleared,NULL,ONCAM,Z4,"Hemphill Avenue, NW & Eighth Street, NW  Z4","Hemphill Avenue, NW & Eighth Street, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
12030461,3/4/2012,19:39,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Juvenile/No Custody,PUB,Z1,"Tenth Street, NW and State Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12030462,3/4/2012,23:55,3/5/2012,0:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, at Ponce De Leon",NULL,NULL,NULL,Spring Street,NULL,NULL,1
12030463,3/5/2012,10:45,3/5/2012,11:15:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12030465,3/2/2012,12:00,3/2/2012,14:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Clough Undergraduate Learning Center - 266 Fourth Street, NW",Clough Undergraduate Learning Center,266,NULL,"Fourth Street, NW",NULL,NULL,1
12030466,3/5/2012,14:37,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,3316 Esquarre Court,NULL,3316,NULL,Esquarre Court,NULL,NULL,1
12030467,3/5/2012,17:10,3/5/2012,19:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW, Women's locker room",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12030468,3/5/2012,17:00,3/6/2012,8:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Brittain Dining Hall   12   Z2 - 649 Techwood Drive, NW",Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
